,feature,importance,model,day_split,seed,lookback_days,lookforward_days_freezing,lookforward_days_predict
30,daily_limit_activity_median,0.0,weather_patient_active,0.7,0,21,2,3
38,daily_prev_inhaler_median,0.0,weather_patient_active,0.7,0,21,2,3
25,daily_limit_activity_min,0.0,weather_patient_active,0.7,0,21,2,3
24,daily_limit_activity_max,0.0,weather_patient_active,0.7,0,21,2,3
33,daily_prev_inhaler_min,0.0,weather_patient_active,0.7,0,21,2,3
0,rcp3_max,0.0,weather_patient_active,0.7,0,21,2,3
22,daily_night_symp_median,0.0,weather_patient_active,0.7,0,21,2,3
14,daily_day_symp_median,0.0,weather_patient_active,0.7,0,21,2,3
6,rcp3_median,0.0,weather_patient_active,0.7,0,21,2,3
8,daily_day_symp_max,0.0,weather_patient_active,0.7,0,21,2,3
9,daily_day_symp_min,0.0,weather_patient_active,0.7,0,21,2,3
11,daily_day_symp_range,0.0,weather_patient_active,0.7,0,21,2,3
1,rcp3_min,0.0,weather_patient_active,0.7,0,21,2,3
39,daily_prev_inhaler_latest,0.0,weather_patient_active,0.7,0,21,2,3
15,daily_day_symp_latest,0.0,weather_patient_active,0.7,0,21,2,3
16,daily_night_symp_max,0.0,weather_patient_active,0.7,0,21,2,3
17,daily_night_symp_min,0.0,weather_patient_active,0.7,0,21,2,3
19,daily_night_symp_range,0.0,weather_patient_active,0.7,0,21,2,3
12,daily_day_symp_skew,-0.003654485049833911,weather_patient_active,0.7,0,21,2,3
13,daily_day_symp_gradient,-0.00664451827242527,weather_patient_active,0.7,0,21,2,3
2,rcp3_mean,-0.007973421926910317,weather_patient_active,0.7,0,21,2,3
26,daily_limit_activity_mean,-0.008637873754152836,weather_patient_active,0.7,0,21,2,3
10,daily_day_symp_mean,-0.02159468438538209,weather_patient_active,0.7,0,21,2,3
55,humidity_gradient,0.00347222222222221,nonweather_patient_passive,0.7,0,21,2,3
37,temperature_max_range,0.001736111111111105,nonweather_patient_passive,0.7,0,21,2,3
44,temperature_min_mean,0.001388888888888884,nonweather_patient_passive,0.7,0,21,2,3
45,temperature_min_range,0.001041666666666663,nonweather_patient_passive,0.7,0,21,2,3
40,temperature_max_median,0.000347222222222221,nonweather_patient_passive,0.7,0,21,2,3
48,temperature_min_median,0.0,nonweather_patient_passive,0.7,0,21,2,3
33,temperature_latest,0.0,nonweather_patient_passive,0.7,0,21,2,3
34,temperature_max_max,0.0,nonweather_patient_passive,0.7,0,21,2,3
36,temperature_max_mean,0.0,nonweather_patient_passive,0.7,0,21,2,3
1,grass_pollen_min,0.0,nonweather_patient_passive,0.7,0,21,2,3
38,temperature_max_skew,0.0,nonweather_patient_passive,0.7,0,21,2,3
39,temperature_max_gradient,0.0,nonweather_patient_passive,0.7,0,21,2,3
41,temperature_max_latest,0.0,nonweather_patient_passive,0.7,0,21,2,3
42,temperature_min_max,0.0,nonweather_patient_passive,0.7,0,21,2,3
46,temperature_min_skew,0.0,nonweather_patient_passive,0.7,0,21,2,3
49,temperature_min_latest,0.0,nonweather_patient_passive,0.7,0,21,2,3
31,temperature_gradient,0.0,nonweather_patient_passive,0.7,0,21,2,3
51,humidity_min,0.0,nonweather_patient_passive,0.7,0,21,2,3
52,humidity_mean,0.0,nonweather_patient_passive,0.7,0,21,2,3
57,humidity_latest,0.0,nonweather_patient_passive,0.7,0,21,2,3
61,wind_speed_range,0.0,nonweather_patient_passive,0.7,0,21,2,3
64,wind_speed_median,0.0,nonweather_patient_passive,0.7,0,21,2,3
66,aqi_max,0.0,nonweather_patient_passive,0.7,0,21,2,3
67,aqi_min,0.0,nonweather_patient_passive,0.7,0,21,2,3
69,aqi_range,0.0,nonweather_patient_passive,0.7,0,21,2,3
70,aqi_skew,0.0,nonweather_patient_passive,0.7,0,21,2,3
71,aqi_gradient,0.0,nonweather_patient_passive,0.7,0,21,2,3
72,aqi_median,0.0,nonweather_patient_passive,0.7,0,21,2,3
32,temperature_median,0.0,nonweather_patient_passive,0.7,0,21,2,3
0,grass_pollen_max,0.0,nonweather_patient_passive,0.7,0,21,2,3
12,tree_pollen_skew,0.0,nonweather_patient_passive,0.7,0,21,2,3
16,weed_pollen_max,0.0,nonweather_patient_passive,0.7,0,21,2,3
2,grass_pollen_mean,0.0,nonweather_patient_passive,0.7,0,21,2,3
3,grass_pollen_range,0.0,nonweather_patient_passive,0.7,0,21,2,3
4,grass_pollen_skew,0.0,nonweather_patient_passive,0.7,0,21,2,3
5,grass_pollen_gradient,0.0,nonweather_patient_passive,0.7,0,21,2,3
6,grass_pollen_median,0.0,nonweather_patient_passive,0.7,0,21,2,3
7,grass_pollen_latest,0.0,nonweather_patient_passive,0.7,0,21,2,3
8,tree_pollen_max,0.0,nonweather_patient_passive,0.7,0,21,2,3
9,tree_pollen_min,0.0,nonweather_patient_passive,0.7,0,21,2,3
10,tree_pollen_mean,0.0,nonweather_patient_passive,0.7,0,21,2,3
11,tree_pollen_range,0.0,nonweather_patient_passive,0.7,0,21,2,3
13,tree_pollen_gradient,0.0,nonweather_patient_passive,0.7,0,21,2,3
14,tree_pollen_median,0.0,nonweather_patient_passive,0.7,0,21,2,3
15,tree_pollen_latest,0.0,nonweather_patient_passive,0.7,0,21,2,3
73,aqi_latest,0.0,nonweather_patient_passive,0.7,0,21,2,3
17,weed_pollen_min,0.0,nonweather_patient_passive,0.7,0,21,2,3
28,temperature_mean,0.0,nonweather_patient_passive,0.7,0,21,2,3
27,temperature_min,0.0,nonweather_patient_passive,0.7,0,21,2,3
26,temperature_max,0.0,nonweather_patient_passive,0.7,0,21,2,3
19,weed_pollen_range,0.0,nonweather_patient_passive,0.7,0,21,2,3
25,extreme_cold,0.0,nonweather_patient_passive,0.7,0,21,2,3
24,extreme_heat,0.0,nonweather_patient_passive,0.7,0,21,2,3
21,weed_pollen_gradient,0.0,nonweather_patient_passive,0.7,0,21,2,3
23,weed_pollen_latest,0.0,nonweather_patient_passive,0.7,0,21,2,3
22,weed_pollen_median,0.0,nonweather_patient_passive,0.7,0,21,2,3
29,temperature_range,-0.001388888888888884,nonweather_patient_passive,0.7,0,21,2,3
53,humidity_range,-0.001388888888888884,nonweather_patient_passive,0.7,0,21,2,3
20,weed_pollen_skew,-0.002083333333333326,nonweather_patient_passive,0.7,0,21,2,3
62,wind_speed_skew,-0.002430555555555547,nonweather_patient_passive,0.7,0,21,2,3
63,wind_speed_gradient,-0.002777777777777768,nonweather_patient_passive,0.7,0,21,2,3
65,wind_speed_latest,-0.003124999999999989,nonweather_patient_passive,0.7,0,21,2,3
60,wind_speed_mean,-0.00347222222222221,nonweather_patient_passive,0.7,0,21,2,3
58,wind_speed_max,-0.00347222222222221,nonweather_patient_passive,0.7,0,21,2,3
50,humidity_max,-0.00347222222222221,nonweather_patient_passive,0.7,0,21,2,3
43,temperature_min_min,-0.003819444444444431,nonweather_patient_passive,0.7,0,21,2,3
54,humidity_skew,-0.004513888888888873,nonweather_patient_passive,0.7,0,21,2,3
47,temperature_min_gradient,-0.004861111111111094,nonweather_patient_passive,0.7,0,21,2,3
30,temperature_skew,-0.005208333333333315,nonweather_patient_passive,0.7,0,21,2,3
59,wind_speed_min,-0.005555555555555536,nonweather_patient_passive,0.7,0,21,2,3
35,temperature_max_min,-0.005555555555555536,nonweather_patient_passive,0.7,0,21,2,3
18,weed_pollen_mean,-0.005555555555555536,nonweather_patient_passive,0.7,0,21,2,3
56,humidity_median,-0.00694444444444442,nonweather_patient_passive,0.7,0,21,2,3
68,aqi_mean,-0.007291666666666641,nonweather_patient_passive,0.7,0,21,2,3
37,daily_prev_inhaler_gradient,0.03240418118466899,nonweather_patient_active,0.7,0,21,2,3
10,daily_day_symp_mean,0.03031358885017421,nonweather_patient_active,0.7,0,21,2,3
39,daily_prev_inhaler_latest,0.02264808362369338,nonweather_patient_active,0.7,0,21,2,3
5,rcp3_gradient,0.019860627177700364,nonweather_patient_active,0.7,0,21,2,3
20,daily_night_symp_skew,0.009059233449477377,nonweather_patient_active,0.7,0,21,2,3
2,rcp3_mean,0.006968641114982588,nonweather_patient_active,0.7,0,21,2,3
38,daily_prev_inhaler_median,0.006620209059233495,nonweather_patient_active,0.7,0,21,2,3
1,rcp3_min,0.005226480836236958,nonweather_patient_active,0.7,0,21,2,3
26,daily_limit_activity_mean,0.003832752613240431,nonweather_patient_active,0.7,0,21,2,3
18,daily_night_symp_mean,0.003484320557491305,nonweather_patient_active,0.7,0,21,2,3
13,daily_day_symp_gradient,0.0017421602787456413,nonweather_patient_active,0.7,0,21,2,3
22,daily_night_symp_median,0.0,nonweather_patient_active,0.7,0,21,2,3
6,rcp3_median,0.0,nonweather_patient_active,0.7,0,21,2,3
35,daily_prev_inhaler_range,0.0,nonweather_patient_active,0.7,0,21,2,3
33,daily_prev_inhaler_min,0.0,nonweather_patient_active,0.7,0,21,2,3
32,daily_prev_inhaler_max,0.0,nonweather_patient_active,0.7,0,21,2,3
31,daily_limit_activity_latest,0.0,nonweather_patient_active,0.7,0,21,2,3
30,daily_limit_activity_median,0.0,nonweather_patient_active,0.7,0,21,2,3
25,daily_limit_activity_min,0.0,nonweather_patient_active,0.7,0,21,2,3
24,daily_limit_activity_max,0.0,nonweather_patient_active,0.7,0,21,2,3
23,daily_night_symp_latest,0.0,nonweather_patient_active,0.7,0,21,2,3
0,rcp3_max,0.0,nonweather_patient_active,0.7,0,21,2,3
3,rcp3_range,0.0,nonweather_patient_active,0.7,0,21,2,3
17,daily_night_symp_min,0.0,nonweather_patient_active,0.7,0,21,2,3
16,daily_night_symp_max,0.0,nonweather_patient_active,0.7,0,21,2,3
15,daily_day_symp_latest,0.0,nonweather_patient_active,0.7,0,21,2,3
7,rcp3_latest,0.0,nonweather_patient_active,0.7,0,21,2,3
8,daily_day_symp_max,0.0,nonweather_patient_active,0.7,0,21,2,3
9,daily_day_symp_min,0.0,nonweather_patient_active,0.7,0,21,2,3
14,daily_day_symp_median,0.0,nonweather_patient_active,0.7,0,21,2,3
19,daily_night_symp_range,0.0,nonweather_patient_active,0.7,0,21,2,3
11,daily_day_symp_range,0.0,nonweather_patient_active,0.7,0,21,2,3
21,daily_night_symp_gradient,-0.0017421602787456192,nonweather_patient_active,0.7,0,21,2,3
12,daily_day_symp_skew,-0.0031358885017421347,nonweather_patient_active,0.7,0,21,2,3
29,daily_limit_activity_gradient,-0.003135888501742157,nonweather_patient_active,0.7,0,21,2,3
36,daily_prev_inhaler_skew,-0.004878048780487787,nonweather_patient_active,0.7,0,21,2,3
4,rcp3_skew,-0.01637630662020907,nonweather_patient_active,0.7,0,21,2,3
28,daily_limit_activity_skew,-0.020557491289198614,nonweather_patient_active,0.7,0,21,2,3
34,daily_prev_inhaler_mean,-0.02264808362369337,nonweather_patient_active,0.7,0,21,2,3
27,daily_limit_activity_range,-0.02578397212543555,nonweather_patient_active,0.7,0,21,2,3
38,temperature_max_skew,0.019808306709265165,weather_patient_passive,0.7,0,21,2,4
43,temperature_min_min,0.012460063897763574,weather_patient_passive,0.7,0,21,2,4
58,wind_speed_max,0.006389776357827481,weather_patient_passive,0.7,0,21,2,4
70,aqi_skew,0.005111821086261981,weather_patient_passive,0.7,0,21,2,4
4,grass_pollen_skew,0.0019169329073482678,weather_patient_passive,0.7,0,21,2,4
50,humidity_max,0.0009584664536741227,weather_patient_passive,0.7,0,21,2,4
0,grass_pollen_max,0.0,weather_patient_passive,0.7,0,21,2,4
39,temperature_max_gradient,0.0,weather_patient_passive,0.7,0,21,2,4
25,extreme_cold,0.0,weather_patient_passive,0.7,0,21,2,4
26,temperature_max,0.0,weather_patient_passive,0.7,0,21,2,4
28,temperature_mean,0.0,weather_patient_passive,0.7,0,21,2,4
34,temperature_max_max,0.0,weather_patient_passive,0.7,0,21,2,4
36,temperature_max_mean,0.0,weather_patient_passive,0.7,0,21,2,4
1,grass_pollen_min,0.0,weather_patient_passive,0.7,0,21,2,4
49,temperature_min_latest,0.0,weather_patient_passive,0.7,0,21,2,4
44,temperature_min_mean,0.0,weather_patient_passive,0.7,0,21,2,4
23,weed_pollen_latest,0.0,weather_patient_passive,0.7,0,21,2,4
59,wind_speed_min,0.0,weather_patient_passive,0.7,0,21,2,4
66,aqi_max,0.0,weather_patient_passive,0.7,0,21,2,4
67,aqi_min,0.0,weather_patient_passive,0.7,0,21,2,4
69,aqi_range,0.0,weather_patient_passive,0.7,0,21,2,4
72,aqi_median,0.0,weather_patient_passive,0.7,0,21,2,4
24,extreme_heat,0.0,weather_patient_passive,0.7,0,21,2,4
73,aqi_latest,0.0,weather_patient_passive,0.7,0,21,2,4
22,weed_pollen_median,0.0,weather_patient_passive,0.7,0,21,2,4
16,weed_pollen_max,0.0,weather_patient_passive,0.7,0,21,2,4
3,grass_pollen_range,0.0,weather_patient_passive,0.7,0,21,2,4
5,grass_pollen_gradient,0.0,weather_patient_passive,0.7,0,21,2,4
6,grass_pollen_median,0.0,weather_patient_passive,0.7,0,21,2,4
7,grass_pollen_latest,0.0,weather_patient_passive,0.7,0,21,2,4
8,tree_pollen_max,0.0,weather_patient_passive,0.7,0,21,2,4
9,tree_pollen_min,0.0,weather_patient_passive,0.7,0,21,2,4
10,tree_pollen_mean,0.0,weather_patient_passive,0.7,0,21,2,4
12,tree_pollen_skew,0.0,weather_patient_passive,0.7,0,21,2,4
14,tree_pollen_median,0.0,weather_patient_passive,0.7,0,21,2,4
15,tree_pollen_latest,0.0,weather_patient_passive,0.7,0,21,2,4
11,tree_pollen_range,0.0,weather_patient_passive,0.7,0,21,2,4
18,weed_pollen_mean,0.0,weather_patient_passive,0.7,0,21,2,4
57,humidity_latest,-0.00031948881789137793,weather_patient_passive,0.7,0,21,2,4
2,grass_pollen_mean,-0.00031948881789137793,weather_patient_passive,0.7,0,21,2,4
13,tree_pollen_gradient,-0.00031948881789137793,weather_patient_passive,0.7,0,21,2,4
56,humidity_median,-0.0006389776357827559,weather_patient_passive,0.7,0,21,2,4
31,temperature_gradient,-0.0006389776357827559,weather_patient_passive,0.7,0,21,2,4
52,humidity_mean,-0.0006389776357827559,weather_patient_passive,0.7,0,21,2,4
45,temperature_min_range,-0.0006389776357827559,weather_patient_passive,0.7,0,21,2,4
61,wind_speed_range,-0.0009584664536741117,weather_patient_passive,0.7,0,21,2,4
71,aqi_gradient,-0.0009584664536741339,weather_patient_passive,0.7,0,21,2,4
21,weed_pollen_gradient,-0.0012779552715654785,weather_patient_passive,0.7,0,21,2,4
62,wind_speed_skew,-0.0012779552715655007,weather_patient_passive,0.7,0,21,2,4
47,temperature_min_gradient,-0.0012779552715655117,weather_patient_passive,0.7,0,21,2,4
33,temperature_latest,-0.0015974440894568676,weather_patient_passive,0.7,0,21,2,4
40,temperature_max_median,-0.0015974440894568787,weather_patient_passive,0.7,0,21,2,4
41,temperature_max_latest,-0.0022364217252396346,weather_patient_passive,0.7,0,21,2,4
20,weed_pollen_skew,-0.0025559105431309905,weather_patient_passive,0.7,0,21,2,4
17,weed_pollen_min,-0.0025559105431310013,weather_patient_passive,0.7,0,21,2,4
37,temperature_max_range,-0.0025559105431310126,weather_patient_passive,0.7,0,21,2,4
55,humidity_gradient,-0.0028753993610223572,weather_patient_passive,0.7,0,21,2,4
27,temperature_min,-0.003514376996805113,weather_patient_passive,0.7,0,21,2,4
48,temperature_min_median,-0.00383386581469648,weather_patient_passive,0.7,0,21,2,4
30,temperature_skew,-0.00415335463258788,weather_patient_passive,0.7,0,21,2,4
42,temperature_min_max,-0.006070287539936126,weather_patient_passive,0.7,0,21,2,4
68,aqi_mean,-0.006389776357827481,weather_patient_passive,0.7,0,21,2,4
35,temperature_max_min,-0.007028753993610237,weather_patient_passive,0.7,0,21,2,4
19,weed_pollen_range,-0.008945686900958483,weather_patient_passive,0.7,0,21,2,4
46,temperature_min_skew,-0.009904153354632583,weather_patient_passive,0.7,0,21,2,4
60,wind_speed_mean,-0.012460063897763584,weather_patient_passive,0.7,0,21,2,4
65,wind_speed_latest,-0.014376996805111831,weather_patient_passive,0.7,0,21,2,4
63,wind_speed_gradient,-0.017252396166134186,weather_patient_passive,0.7,0,21,2,4
54,humidity_skew,-0.018530351437699676,weather_patient_passive,0.7,0,21,2,4
64,wind_speed_median,-0.020127795527156565,weather_patient_passive,0.7,0,21,2,4
32,temperature_median,-0.02268370607028756,weather_patient_passive,0.7,0,21,2,4
51,humidity_min,-0.023961661341853024,weather_patient_passive,0.7,0,21,2,4
53,humidity_range,-0.024281150159744413,weather_patient_passive,0.7,0,21,2,4
29,temperature_range,-0.027156549520766772,weather_patient_passive,0.7,0,21,2,4
7,rcp3_latest,0.025242718446601975,weather_patient_active,0.7,0,21,2,4
3,rcp3_range,0.022653721682847915,weather_patient_active,0.7,0,21,2,4
34,daily_prev_inhaler_mean,0.01488673139158576,weather_patient_active,0.7,0,21,2,4
21,daily_night_symp_gradient,0.003883495145631066,weather_patient_active,0.7,0,21,2,4
27,daily_limit_activity_range,0.001941747572815511,weather_patient_active,0.7,0,21,2,4
18,daily_night_symp_mean,0.0009708737864077777,weather_patient_active,0.7,0,21,2,4
5,rcp3_gradient,0.0006472491909385259,weather_patient_active,0.7,0,21,2,4
32,daily_prev_inhaler_max,0.0003236245954692518,weather_patient_active,0.7,0,21,2,4
35,daily_prev_inhaler_range,0.0,weather_patient_active,0.7,0,21,2,4
33,daily_prev_inhaler_min,0.0,weather_patient_active,0.7,0,21,2,4
1,rcp3_min,0.0,weather_patient_active,0.7,0,21,2,4
31,daily_limit_activity_latest,0.0,weather_patient_active,0.7,0,21,2,4
30,daily_limit_activity_median,0.0,weather_patient_active,0.7,0,21,2,4
36,daily_prev_inhaler_skew,0.0,weather_patient_active,0.7,0,21,2,4
25,daily_limit_activity_min,0.0,weather_patient_active,0.7,0,21,2,4
24,daily_limit_activity_max,0.0,weather_patient_active,0.7,0,21,2,4
23,daily_night_symp_latest,0.0,weather_patient_active,0.7,0,21,2,4
22,daily_night_symp_median,0.0,weather_patient_active,0.7,0,21,2,4
38,daily_prev_inhaler_median,0.0,weather_patient_active,0.7,0,21,2,4
0,rcp3_max,0.0,weather_patient_active,0.7,0,21,2,4
39,daily_prev_inhaler_latest,0.0,weather_patient_active,0.7,0,21,2,4
19,daily_night_symp_range,0.0,weather_patient_active,0.7,0,21,2,4
8,daily_day_symp_max,0.0,weather_patient_active,0.7,0,21,2,4
16,daily_night_symp_max,0.0,weather_patient_active,0.7,0,21,2,4
15,daily_day_symp_latest,0.0,weather_patient_active,0.7,0,21,2,4
14,daily_day_symp_median,0.0,weather_patient_active,0.7,0,21,2,4
17,daily_night_symp_min,0.0,weather_patient_active,0.7,0,21,2,4
11,daily_day_symp_range,0.0,weather_patient_active,0.7,0,21,2,4
6,rcp3_median,0.0,weather_patient_active,0.7,0,21,2,4
9,daily_day_symp_min,0.0,weather_patient_active,0.7,0,21,2,4
37,daily_prev_inhaler_gradient,-0.005177993527508085,weather_patient_active,0.7,0,21,2,4
29,daily_limit_activity_gradient,-0.005177993527508085,weather_patient_active,0.7,0,21,2,4
28,daily_limit_activity_skew,-0.00614886731391584,weather_patient_active,0.7,0,21,2,4
4,rcp3_skew,-0.006796116504854377,weather_patient_active,0.7,0,21,2,4
20,daily_night_symp_skew,-0.00744336569579287,weather_patient_active,0.7,0,21,2,4
13,daily_day_symp_gradient,-0.0174757281553398,weather_patient_active,0.7,0,21,2,4
2,rcp3_mean,-0.02103559870550161,weather_patient_active,0.7,0,21,2,4
26,daily_limit_activity_mean,-0.024919093851132678,weather_patient_active,0.7,0,21,2,4
12,daily_day_symp_skew,-0.0320388349514563,weather_patient_active,0.7,0,21,2,4
10,daily_day_symp_mean,-0.0750809061488673,weather_patient_active,0.7,0,21,2,4
35,temperature_max_min,0.00402684563758392,nonweather_patient_passive,0.7,0,21,2,4
65,wind_speed_latest,0.0013422818791946622,nonweather_patient_passive,0.7,0,21,2,4
50,humidity_max,0.00033557046979868497,nonweather_patient_passive,0.7,0,21,2,4
55,humidity_gradient,0.0003355704697986628,nonweather_patient_passive,0.7,0,21,2,4
56,humidity_median,1.1102230246251566e-17,nonweather_patient_passive,0.7,0,21,2,4
39,temperature_max_gradient,0.0,nonweather_patient_passive,0.7,0,21,2,4
41,temperature_max_latest,0.0,nonweather_patient_passive,0.7,0,21,2,4
42,temperature_min_max,0.0,nonweather_patient_passive,0.7,0,21,2,4
43,temperature_min_min,0.0,nonweather_patient_passive,0.7,0,21,2,4
38,temperature_max_skew,0.0,nonweather_patient_passive,0.7,0,21,2,4
53,humidity_range,0.0,nonweather_patient_passive,0.7,0,21,2,4
46,temperature_min_skew,0.0,nonweather_patient_passive,0.7,0,21,2,4
47,temperature_min_gradient,0.0,nonweather_patient_passive,0.7,0,21,2,4
48,temperature_min_median,0.0,nonweather_patient_passive,0.7,0,21,2,4
49,temperature_min_latest,0.0,nonweather_patient_passive,0.7,0,21,2,4
1,grass_pollen_min,0.0,nonweather_patient_passive,0.7,0,21,2,4
52,humidity_mean,0.0,nonweather_patient_passive,0.7,0,21,2,4
45,temperature_min_range,0.0,nonweather_patient_passive,0.7,0,21,2,4
0,grass_pollen_max,0.0,nonweather_patient_passive,0.7,0,21,2,4
54,humidity_skew,0.0,nonweather_patient_passive,0.7,0,21,2,4
57,humidity_latest,0.0,nonweather_patient_passive,0.7,0,21,2,4
58,wind_speed_max,0.0,nonweather_patient_passive,0.7,0,21,2,4
60,wind_speed_mean,0.0,nonweather_patient_passive,0.7,0,21,2,4
61,wind_speed_range,0.0,nonweather_patient_passive,0.7,0,21,2,4
62,wind_speed_skew,0.0,nonweather_patient_passive,0.7,0,21,2,4
63,wind_speed_gradient,0.0,nonweather_patient_passive,0.7,0,21,2,4
